num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
146,0,2007-10-13,2007,286,3,105.0,16.0,18.0,2405.869515,1582.911568,854.3548979999999,4843.135980999999,-0.03363330289721489,False,,,"[1, 2, 7, 8, 7, 2, 3]"
147,0,2007-10-20,2007,293,3,30.0,16.0,24.0,687.3912899999999,1582.911568,1139.139864,3409.442722,-0.023661527782678604,False,,,"[0, 2, 6, 2, 2, 2, 4]"
148,0,2007-10-27,2007,300,3,90.0,16.0,6.0,2062.1738699999996,1582.911568,284.784966,3929.870404,-0.027258368209004402,False,,,"[1, 5, 2, 4, 6, 2, 1]"
149,0,2007-11-03,2007,307,3,15.0,24.0,36.0,343.69564499999996,2374.367352,1708.7097959999999,4426.772793,-0.030690500512719154,False,,,"[0, 0, 5, 2, 1, 3, 6]"
150,0,2007-11-10,2007,314,3,15.0,40.0,0.0,343.69564499999996,3957.2789199999997,0.0,4300.9745649999995,-0.029806625097990036,False,,,"[0, 5, 8, 0, 1, 5, 0]"
151,0,2007-11-17,2007,321,3,120.0,40.0,30.0,2749.5651599999997,3957.2789199999997,1423.92483,8130.768909999999,-0.056319501250982285,False,,,"[0, 13, 6, 8, 8, 5, 5]"
152,0,2007-11-24,2007,328,3,0.0,56.0,30.0,0.0,5540.190488,1423.92483,6964.115318,-0.048211719840765,False,,,"[1, 7, 5, 4, 0, 7, 5]"
153,0,2007-12-01,2007,335,3,135.0,8.0,18.0,3093.260805,791.455784,854.3548979999999,4739.071486999999,-0.03279181569814682,False,,,"[1, 1, 0, 0, 9, 1, 3]"
154,0,2007-12-08,2007,342,3,75.0,16.0,48.0,1718.4782249999998,1582.911568,2278.279728,5579.669521,-0.03858991339802742,False,,,"[0, 7, 9, 5, 5, 2, 8]"
155,0,2007-12-15,2007,349,3,75.0,72.0,30.0,1718.4782249999998,7123.102056,1423.92483,10265.505110999999,-0.07094930112361908,False,,,"[1, 2, 7, 6, 5, 9, 5]"
156,0,2007-12-22,2007,356,3,60.0,80.0,12.0,1374.7825799999998,7914.5578399999995,569.569932,9858.910351999999,-0.06807983666658401,False,,,"[1, 13, 0, 1, 4, 10, 2]"
157,0,2007-12-29,2007,363,3,120.0,40.0,18.0,2749.5651599999997,3957.2789199999997,854.3548979999999,7561.1989779999985,-0.08320409059524536,False,,,"[0, 4, 7, 2, 8, 5, 3]"
158,0,2008-01-05,2008,5,4,60.0,0.0,30.0,1528.69566,0.0,2164.07661,3692.7722700000004,-0.02544420026242733,True,,SoybeanMG.3,"[1, 11, 4, 7, 4, 0, 5]"
159,0,2008-01-12,2008,12,4,135.0,80.0,12.0,3439.565235,15414.65744,865.630644,19719.853319,-0.1356414556503296,False,,,"[1, 8, 6, 7, 9, 10, 2]"
160,0,2008-01-19,2008,19,4,150.0,80.0,18.0,3821.73915,15414.65744,1298.445966,20534.842556,-0.1408972144126892,False,,,"[1, 10, 8, 4, 10, 10, 3]"
