YEAR   	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	RES BIOMASS IN 	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	ROOT BIOMASS IN	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	RES C DECOMP   	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	ROOT C DECOMP  	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	INIT C MASS    	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	HUMIFIED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	RESPIRED C     	FINAL C        	FINAL C        	FINAL C        	FINAL C        	FINAL C        	FINAL C        	FINAL C        	FINAL C        	FINAL C        	C DIFF         	C DIFF         	C DIFF         	C DIFF         	C DIFF         	C DIFF         	C DIFF         	C DIFF         	C DIFF         
2002	0.216757       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.779997       	0.671350       	1.075184       	1.383270       	0.745539       	0.399900       	0.213070       	0.112328       	0.059321       	4.119529       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.318351       	0.264192       	0.431040       	0.517217       	0.296105       	0.176045       	0.080791       	0.043017       	0.023387       	17.584608      	9.494046       	19.059077      	9.546995       	8.652579       	4.779498       	4.507124       	4.362368       	4.283203       	1.360253       	0.187032       	0.308320       	0.267211       	0.155616       	0.095602       	0.043572       	0.023601       	0.013245       	1.014056       	0.149283       	0.246141       	0.108050       	0.063625       	0.036860       	0.016906       	0.009386       	0.005462       	17.610072      	9.430436       	18.954803      	9.617157       	8.693795       	4.807571       	4.519809       	4.369140       	4.286974       	0.025464       	-0.063611      	-0.104274      	0.070162       	0.041215       	0.028073       	0.012685       	0.006772       	0.003771       
2003	0.287660       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.831264       	0.715476       	1.145853       	1.473226       	0.792485       	0.426013       	0.227476       	0.120638       	0.063763       	4.839444       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.366442       	0.322751       	0.533069       	0.726908       	0.409622       	0.213673       	0.104374       	0.037799       	0.016862       	17.610072      	9.430436       	18.954803      	9.617157       	8.693795       	4.807571       	4.519809       	4.369140       	4.286974       	1.574485       	0.235023       	0.417789       	0.387471       	0.221170       	0.117379       	0.055987       	0.019314       	0.008609       	1.172598       	0.189192       	0.357947       	0.164905       	0.094877       	0.046675       	0.020792       	0.006820       	0.003074       	17.651737      	9.354329       	18.790558      	9.723837       	8.755039       	4.843079       	4.535491       	4.374106       	4.289108       	0.041665       	-0.076107      	-0.164245      	0.106680       	0.061244       	0.035508       	0.015682       	0.004966       	0.002135       
2004	0.287682       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.869803       	0.748646       	1.198977       	1.544333       	0.835727       	0.447635       	0.237855       	0.126829       	0.067317       	5.437695       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.389350       	0.337948       	0.539237       	0.696649       	0.378849       	0.205821       	0.111149       	0.057844       	0.030044       	17.651737      	9.354329       	18.790558      	9.723837       	8.755039       	4.843079       	4.535491       	4.374106       	4.289108       	1.740393       	0.249019       	0.428380       	0.372395       	0.203876       	0.113139       	0.061536       	0.030644       	0.015264       	1.306442       	0.201382       	0.368017       	0.157451       	0.086761       	0.044788       	0.024294       	0.010801       	0.004705       	17.694604      	9.271453       	18.612098      	9.823016       	8.808907       	4.876999       	4.553806       	4.382095       	4.292453       	0.042867       	-0.082876      	-0.178460      	0.099179       	0.053869       	0.033921       	0.018316       	0.007989       	0.003345       
2005	0.261311       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.797156       	0.686118       	1.098837       	1.413683       	0.762740       	0.410862       	0.218300       	0.115183       	0.060870       	3.980210       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.309666       	0.247818       	0.395173       	0.486934       	0.247075       	0.138047       	0.083741       	0.060416       	0.035450       	17.694604      	9.271453       	18.612098      	9.823016       	8.808907       	4.876999       	4.553806       	4.382095       	4.292453       	1.260416       	0.171693       	0.297046       	0.246719       	0.127537       	0.073672       	0.046543       	0.035211       	0.020767       	0.956107       	0.136099       	0.251431       	0.096904       	0.052434       	0.028666       	0.019169       	0.014845       	0.008578       	17.702883      	9.212092       	18.483811      	9.884216       	8.840733       	4.898614       	4.568168       	4.393054       	4.298603       	0.008279       	-0.059361      	-0.128287      	0.061200       	0.031826       	0.021614       	0.014362       	0.010959       	0.006150       
2006	0.306374       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.809940       	0.697122       	1.116459       	1.437292       	0.776869       	0.413125       	0.219885       	0.116968       	0.062241       	5.309875       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.375739       	0.336194       	0.542063       	0.716566       	0.397416       	0.206507       	0.117259       	0.052419       	0.026927       	17.702883      	9.212092       	18.483811      	9.884216       	8.840733       	4.898614       	4.568168       	4.393054       	4.298603       	1.648645       	0.243076       	0.416118       	0.385032       	0.212295       	0.112754       	0.065824       	0.030153       	0.016118       	1.243958       	0.191942       	0.345849       	0.165070       	0.088822       	0.044037       	0.026165       	0.012755       	0.007302       	17.750455      	9.140108       	18.332172      	9.990094       	8.896860       	4.931939       	4.587743       	4.402336       	4.303742       	0.047573       	-0.071984      	-0.151639      	0.105878       	0.056127       	0.033325       	0.019574       	0.009281       	0.005139       
2007	0.258769       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.884960       	0.761692       	1.219869       	1.570013       	0.847109       	0.456011       	0.243366       	0.129069       	0.068227       	5.272768       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.386802       	0.342367       	0.539260       	0.680101       	0.291730       	0.164556       	0.088359       	0.056782       	0.030518       	17.750455      	9.140108       	18.332172      	9.990094       	8.896860       	4.931939       	4.587743       	4.402336       	4.303742       	1.634328       	0.247866       	0.409597       	0.359779       	0.149386       	0.086826       	0.046767       	0.031417       	0.017320       	1.254307       	0.197177       	0.340112       	0.150882       	0.060315       	0.032768       	0.017778       	0.012322       	0.007009       	17.766730      	9.062906       	18.179114      	10.085074      	8.934346       	4.956719       	4.600975       	4.411278       	4.308640       	0.016275       	-0.077202      	-0.153058      	0.094980       	0.037486       	0.024780       	0.013233       	0.008943       	0.004898       
2008	0.239945       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.850409       	0.731954       	1.172243       	1.506406       	0.809077       	0.433927       	0.231772       	0.122662       	0.064425       	4.301445       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.337743       	0.291706       	0.474722       	0.597597       	0.365728       	0.167191       	0.082476       	0.049569       	0.026371       	17.766730      	9.062906       	18.179114      	10.085074      	8.934346       	4.956719       	4.600975       	4.411278       	4.308640       	1.331171       	0.203797       	0.350822       	0.310612       	0.193909       	0.090275       	0.044463       	0.027156       	0.014773       	1.028829       	0.160034       	0.288031       	0.127660       	0.080282       	0.035715       	0.017671       	0.010611       	0.005881       	17.760330      	8.996607       	18.046125      	10.164615      	8.986319       	4.983836       	4.614222       	4.418983       	4.312744       	-0.006400      	-0.066299      	-0.132988      	0.079541       	0.051974       	0.027118       	0.013247       	0.007704       	0.004104       
2009	0.319325       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.824167       	0.709367       	1.136070       	1.461843       	0.787940       	0.421032       	0.225558       	0.120067       	0.063696       	5.154455       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.368672       	0.314865       	0.505173       	0.651428       	0.382838       	0.238442       	0.131418       	0.052171       	0.026457       	17.760330      	8.996607       	18.046125      	10.164615      	8.986319       	4.983836       	4.614222       	4.418983       	4.312744       	1.575062       	0.230296       	0.394506       	0.345463       	0.207010       	0.132789       	0.073872       	0.028854       	0.014707       	1.209930       	0.185166       	0.334650       	0.146162       	0.089286       	0.052798       	0.028955       	0.011338       	0.005789       	17.780043      	8.921849       	17.890775      	10.254694      	9.042085       	5.023871       	4.635978       	4.427233       	4.316789       	0.019714       	-0.074758      	-0.155350      	0.090079       	0.055766       	0.040035       	0.021756       	0.008251       	0.004045       
2010	0.274254       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.780822       	0.672060       	1.076321       	1.381671       	0.743419       	0.397389       	0.211530       	0.113095       	0.059514       	4.588010       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.333443       	0.279937       	0.412073       	0.526188       	0.285285       	0.124997       	0.063226       	0.051220       	0.028401       	17.780043      	8.921849       	17.890775      	10.254694      	9.042085       	5.023871       	4.635978       	4.427233       	4.316789       	1.393866       	0.198718       	0.300825       	0.274823       	0.151384       	0.066931       	0.034518       	0.029062       	0.016483       	1.077528       	0.156857       	0.245356       	0.111731       	0.062784       	0.025980       	0.014562       	0.011942       	0.006876       	17.789142      	8.858491       	17.776529      	10.324594      	9.080721       	5.043417       	4.646788       	4.435904       	4.321598       	0.009099       	-0.063359      	-0.114245      	0.069900       	0.038636       	0.019546       	0.010809       	0.008670       	0.004809       
2011	0.273398       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.817377       	0.703523       	1.126710       	1.446252       	0.777774       	0.414966       	0.221037       	0.117430       	0.061352       	5.493397       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.385255       	0.330868       	0.564476       	0.746886       	0.390308       	0.214377       	0.105244       	0.039398       	0.018292       	17.789142      	8.858491       	17.776529      	10.324594      	9.080721       	5.043417       	4.646788       	4.435904       	4.321598       	1.655848       	0.238139       	0.421454       	0.405001       	0.209165       	0.116235       	0.055965       	0.021146       	0.010125       	1.277162       	0.186926       	0.340017       	0.175118       	0.087640       	0.044467       	0.020087       	0.008321       	0.004240       	17.820834      	8.790895       	17.645541      	10.436402      	9.136852       	5.077213       	4.661855       	4.441920       	4.324536       	0.031692       	-0.067596      	-0.130988      	0.111808       	0.056131       	0.033796       	0.015068       	0.006016       	0.002939       
2012	0.163206       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.850737       	0.732236       	1.172695       	1.508733       	0.814242       	0.433769       	0.230216       	0.121966       	0.063823       	4.504088       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.352160       	0.299898       	0.456033       	0.577338       	0.315011       	0.170883       	0.101301       	0.064518       	0.035499       	17.820834      	8.790895       	17.645541      	10.436402      	9.136852       	5.077213       	4.661855       	4.441920       	4.324536       	1.381346       	0.212759       	0.335091       	0.297628       	0.165034       	0.092502       	0.056430       	0.036504       	0.020187       	1.086588       	0.168300       	0.275190       	0.120599       	0.068549       	0.036216       	0.022724       	0.014342       	0.007777       	17.797254      	8.720616       	17.513713      	10.509941      	9.178452       	5.104533       	4.678845       	4.452356       	4.329974       	-0.023581      	-0.070279      	-0.131829      	0.073539       	0.041600       	0.027320       	0.016990       	0.010437       	0.005437       
2013	0.218261       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.809765       	0.696971       	1.116217       	1.437235       	0.776312       	0.416105       	0.222099       	0.117737       	0.061998       	4.054249       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.321187       	0.270752       	0.416809       	0.558505       	0.288972       	0.169206       	0.114682       	0.050853       	0.026331       	17.797254      	8.720616       	17.513713      	10.509941      	9.178452       	5.104533       	4.678845       	4.452356       	4.329974       	1.242996       	0.189214       	0.307787       	0.289954       	0.152115       	0.092649       	0.065099       	0.028716       	0.015211       	0.968308       	0.148621       	0.254668       	0.122389       	0.066783       	0.038555       	0.026616       	0.011812       	0.006436       	17.781667      	8.659634       	17.397996      	10.583460      	9.218501       	5.133560       	4.698689       	4.460880       	4.334437       	-0.015586      	-0.060982      	-0.115717      	0.073520       	0.040048       	0.029027       	0.019844       	0.008523       	0.004463       
2014	0.329754       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.814827       	0.701328       	1.123195       	1.445521       	0.779046       	0.416254       	0.222878       	0.118312       	0.062881       	5.182309       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.368101       	0.330084       	0.551257       	0.663477       	0.341360       	0.191581       	0.094737       	0.050401       	0.026678       	17.781667      	8.659634       	17.397996      	10.583460      	9.218501       	5.133560       	4.698689       	4.460880       	4.334437       	1.573736       	0.236426       	0.410646       	0.354292       	0.178936       	0.103403       	0.052074       	0.027827       	0.014888       	1.217135       	0.184574       	0.330801       	0.150805       	0.072176       	0.038992       	0.020673       	0.010936       	0.005885       	17.795711      	8.592797       	17.263137      	10.674879      	9.263440       	5.162963       	4.713980       	4.468767       	4.338515       	0.014044       	-0.066837      	-0.134859      	0.091419       	0.044940       	0.029403       	0.015291       	0.007888       	0.004078       
2015	0.273267       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.802845       	0.691015       	1.106679       	1.424776       	0.768773       	0.412245       	0.219460       	0.116718       	0.062200       	5.363827       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.366460       	0.310853       	0.510931       	0.658170       	0.367524       	0.198440       	0.102234       	0.053059       	0.028487       	17.795711      	8.592797       	17.263137      	10.674879      	9.263440       	5.162963       	4.713980       	4.468767       	4.338515       	1.613509       	0.221595       	0.382453       	0.355411       	0.198824       	0.109933       	0.057673       	0.030207       	0.016550       	1.244661       	0.172853       	0.309974       	0.152009       	0.085156       	0.043914       	0.023623       	0.012488       	0.007018       	17.821749      	8.529303       	17.134780      	10.766395      	9.315797       	5.195970       	4.731399       	4.477748       	4.343361       	0.026038       	-0.063494      	-0.128356      	0.091516       	0.052356       	0.033006       	0.017418       	0.008981       	0.004847       
2016	0.185306       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.741690       	0.638378       	1.022380       	1.314836       	0.708469       	0.378870       	0.199401       	0.105103       	0.055347       	4.381571       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.323789       	0.249535       	0.399266       	0.554733       	0.295470       	0.113295       	0.045865       	0.041420       	0.024540       	17.821749      	8.529303       	17.134780      	10.766395      	9.315797       	5.195970       	4.731399       	4.477748       	4.343361       	1.321879       	0.168559       	0.286436       	0.294234       	0.157184       	0.061455       	0.024520       	0.023485       	0.014968       	1.037256       	0.128066       	0.229553       	0.122551       	0.064457       	0.024454       	0.010581       	0.009851       	0.006890       	17.820902      	8.480218       	17.032506      	10.840983      	9.355142       	5.214249       	4.739081       	4.484720       	4.348028       	-0.000847      	-0.049085      	-0.102274      	0.074588       	0.039346       	0.018280       	0.007682       	0.006972       	0.004666       
