index,label,bundle_dir,summary_json_relpath,wandb_summary_relpath,run_id,status,domain,method,seed,fixed_weather,weather_label,nonadaptive,adaptive,adaptive_label,hierarchical,baseline,total_years,budget_label,price_profile,nutrient_action_mode,report_group,primary_metric_name,primary_metric_value,deterministic_return,eval_det_mean_reward,eval_sto_mean_reward,stochastic_return_mean,stochastic_return_std,pak_holdout_return,baseline_best_return,uplift_vs_best_baseline_det,runtime_seconds,source_kind,source_project,source_run_name,source_created,notes,replacement_reason,replacement_previous_run_id,guardrail_enforce_calendar_windows,guardrail_limit_fertilizer_to_season,guardrail_annual_n_budget,guardrail_annual_p_budget,guardrail_annual_k_budget,hierarchical_export_match,hierarchical_export_det_return,hierarchical_export_eval_det_mean_reward,group_key
64,Fertilization | A2C | nonadaptive | random_weather | years=5000 | seed=0,artifacts/final_successful_runs/final_113/bundles/064_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_0,artifacts/final_successful_runs/final_113/bundles/064_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_0/summary/064_fertilization_a2c_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/064_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_0/wandb/wandb-summary.json,kde2dkkv,finished,fertilization,A2C,0,False,random_weather,True,False,nonadaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,395995.5,395995.5,,,359779.9375,10180.7255859375,347657.8125,,,3560.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | nonadaptive | random_weather | years=5000
65,Fertilization | A2C | adaptive | fixed_weather | years=5000 | seed=1,artifacts/final_successful_runs/final_113/bundles/065_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_1,artifacts/final_successful_runs/final_113/bundles/065_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_1/summary/065_fertilization_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/065_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_1/wandb/wandb-summary.json,fhf1d6nz,finished,fertilization,A2C,1,True,fixed_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,591071.375,591071.375,,,571637.75,5825.302734375,579100.125,,,1953.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | adaptive | fixed_weather | years=5000
66,Fertilization | A2C | nonadaptive | fixed_weather | years=5000 | seed=1,artifacts/final_successful_runs/final_113/bundles/066_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_1,artifacts/final_successful_runs/final_113/bundles/066_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_1/summary/066_fertilization_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/066_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_1/wandb/wandb-summary.json,cog4zjo9,finished,fertilization,A2C,1,True,fixed_weather,True,False,nonadaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,755291.0625,755291.0625,,,568602.875,41666.14453125,611024.3125,,,2147.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | nonadaptive | fixed_weather | years=5000
67,Fertilization | A2C | adaptive | random_weather | years=5000 | seed=1,artifacts/final_successful_runs/final_113/bundles/067_fertilization_a2c_adaptive_random_weather_years_5000_seed_1,artifacts/final_successful_runs/final_113/bundles/067_fertilization_a2c_adaptive_random_weather_years_5000_seed_1/summary/067_fertilization_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/067_fertilization_a2c_adaptive_random_weather_years_5000_seed_1/wandb/wandb-summary.json,tfvbvob4,finished,fertilization,A2C,1,False,random_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,371998.71875,371998.71875,,,363898.03125,9304.599609375,368070.28125,,,2316.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | adaptive | random_weather | years=5000
68,Fertilization | A2C | nonadaptive | random_weather | years=5000 | seed=1,artifacts/final_successful_runs/final_113/bundles/068_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_1,artifacts/final_successful_runs/final_113/bundles/068_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_1/summary/068_fertilization_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/068_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_1/wandb/wandb-summary.json,newvepiz,finished,fertilization,A2C,1,False,random_weather,True,False,nonadaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,421730.0,421730.0,,,350134.96875,48772.21875,397375.71875,,,2052.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | nonadaptive | random_weather | years=5000
69,Fertilization | A2C | adaptive | fixed_weather | years=5000 | seed=2,artifacts/final_successful_runs/final_113/bundles/069_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_2,artifacts/final_successful_runs/final_113/bundles/069_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_2/summary/069_fertilization_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/069_fertilization_a2c_adaptive_fixed_weather_years_5000_seed_2/wandb/wandb-summary.json,ccvrlhi6,finished,fertilization,A2C,2,True,fixed_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,292574.1875,292574.1875,,,238271.40625,18246.861328125,235007.34375,,,1998.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | adaptive | fixed_weather | years=5000
70,Fertilization | A2C | nonadaptive | fixed_weather | years=5000 | seed=2,artifacts/final_successful_runs/final_113/bundles/070_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_2,artifacts/final_successful_runs/final_113/bundles/070_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_2/summary/070_fertilization_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/070_fertilization_a2c_nonadaptive_fixed_weather_years_5000_seed_2/wandb/wandb-summary.json,x62zhmdl,finished,fertilization,A2C,2,True,fixed_weather,True,False,nonadaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,791255.5,791255.5,,,790636.625,8650.2939453125,794178.625,,,2056.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | nonadaptive | fixed_weather | years=5000
71,Fertilization | A2C | adaptive | random_weather | years=5000 | seed=2,artifacts/final_successful_runs/final_113/bundles/071_fertilization_a2c_adaptive_random_weather_years_5000_seed_2,artifacts/final_successful_runs/final_113/bundles/071_fertilization_a2c_adaptive_random_weather_years_5000_seed_2/summary/071_fertilization_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/071_fertilization_a2c_adaptive_random_weather_years_5000_seed_2/wandb/wandb-summary.json,3pbpg5sa,finished,fertilization,A2C,2,False,random_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,347424.1875,347424.1875,,,345602.0625,3870.030517578125,339049.25,,,2123.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | adaptive | random_weather | years=5000
72,Fertilization | A2C | nonadaptive | random_weather | years=5000 | seed=2,artifacts/final_successful_runs/final_113/bundles/072_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_2,artifacts/final_successful_runs/final_113/bundles/072_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_2/summary/072_fertilization_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/072_fertilization_a2c_nonadaptive_random_weather_years_5000_seed_2/wandb/wandb-summary.json,tnxtaunb,finished,fertilization,A2C,2,False,random_weather,True,False,nonadaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_core,deterministic_return,600484.9375,600484.9375,,,540274.8125,11905.23828125,540135.625,,,2201.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,,,,,,,,,False,,,A2C | nonadaptive | random_weather | years=5000
73,Crop planning | PPO | adaptive | fixed_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/073_crop_planning_ppo_adaptive_fixed_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/073_crop_planning_ppo_adaptive_fixed_weather_seed_0/summary/073_crop_planning_ppo_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/073_crop_planning_ppo_adaptive_fixed_weather_seed_0/wandb/wandb-summary.json,0oscoexc,finished,crop_planning,PPO,0,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,20968.562,24573.224609375,20968.562,15709.979,16661.73828125,949.966796875,,20593.30859375,3979.916015625,823.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | fixed_weather
74,Crop planning | PPO | nonadaptive | fixed_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/074_crop_planning_ppo_nonadaptive_fixed_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/074_crop_planning_ppo_nonadaptive_fixed_weather_seed_0/summary/074_crop_planning_ppo_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/074_crop_planning_ppo_nonadaptive_fixed_weather_seed_0/wandb/wandb-summary.json,mni6lluw,finished,crop_planning,PPO,0,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,22799.363,11845.8330078125,22799.363,15721.799,17092.388671875,739.6766967773438,,20593.30859375,-8747.4755859375,808.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | fixed_weather
75,Crop planning hierarchical | PPO | fixed_weather | seed=0 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/075_crop_planning_hierarchical_ppo_fixed_weather_seed_0_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/075_crop_planning_hierarchical_ppo_fixed_weather_seed_0_profile_pakistan_baseline/summary/075_crop_planning_ppo_seed0_hTrue.json,artifacts/final_successful_runs/final_113/bundles/075_crop_planning_hierarchical_ppo_fixed_weather_seed_0_profile_pakistan_baseline/wandb/wandb-summary.json,txqt5qoz,finished,crop_planning,PPO,0,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1908371.75,1908371.75,1867221.0,1789787.2,1750836.75,36830.7109375,,2368734.75,-460363.0,24373.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,effortless-yogurt-2,2026-03-11T15:50:45.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,sqzjc7ms,True,True,150.0,80.0,60.0,True,1908371.75,1867221.0,PPO | fixed_weather | guarded_rerun
76,Crop planning | PPO | adaptive | random_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/076_crop_planning_ppo_adaptive_random_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/076_crop_planning_ppo_adaptive_random_weather_seed_0/summary/076_crop_planning_ppo_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/076_crop_planning_ppo_adaptive_random_weather_seed_0/wandb/wandb-summary.json,z3ti5xvb,finished,crop_planning,PPO,0,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,17651.826,13315.9296875,17651.826,15595.26,16544.93359375,1197.789306640625,,20921.216796875,-7605.287109375,892.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | random_weather
77,Crop planning | PPO | nonadaptive | random_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/077_crop_planning_ppo_nonadaptive_random_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/077_crop_planning_ppo_nonadaptive_random_weather_seed_0/summary/077_crop_planning_ppo_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/077_crop_planning_ppo_nonadaptive_random_weather_seed_0/wandb/wandb-summary.json,afu15jbs,finished,crop_planning,PPO,0,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,21966.135,12292.115234375,21966.135,16239.791,17049.357421875,596.4776611328125,,20921.216796875,-8629.1015625,851.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | random_weather
78,Crop planning hierarchical | PPO | random_weather | seed=0 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/078_crop_planning_hierarchical_ppo_random_weather_seed_0_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/078_crop_planning_hierarchical_ppo_random_weather_seed_0_profile_pakistan_baseline/summary/078_crop_planning_ppo_seed0_hTrue.json,artifacts/final_successful_runs/final_113/bundles/078_crop_planning_hierarchical_ppo_random_weather_seed_0_profile_pakistan_baseline/wandb/wandb-summary.json,hnciyqgu,finished,crop_planning,PPO,0,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1846021.5,1846021.5,1833451.6,1792476.4,1768261.375,34994.6171875,,2374611.25,-528589.75,24636.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,bumbling-sky-2,2026-03-11T15:50:44.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,bqvjsaev,True,True,150.0,80.0,60.0,True,1846021.5,1833451.6,PPO | random_weather | guarded_rerun
79,Crop planning | PPO | adaptive | fixed_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/079_crop_planning_ppo_adaptive_fixed_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/079_crop_planning_ppo_adaptive_fixed_weather_seed_1/summary/079_crop_planning_ppo_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/079_crop_planning_ppo_adaptive_fixed_weather_seed_1/wandb/wandb-summary.json,mtxaw144,finished,crop_planning,PPO,1,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,18313.246,16337.63671875,18313.246,17464.4,16450.734375,1698.2105712890625,,20593.30859375,-4255.671875,891.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | fixed_weather
80,Crop planning | PPO | nonadaptive | fixed_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/080_crop_planning_ppo_nonadaptive_fixed_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/080_crop_planning_ppo_nonadaptive_fixed_weather_seed_1/summary/080_crop_planning_ppo_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/080_crop_planning_ppo_nonadaptive_fixed_weather_seed_1/wandb/wandb-summary.json,lbm01ra7,finished,crop_planning,PPO,1,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,18446.914,14714.7373046875,18446.914,17155.256,15316.9873046875,2270.16357421875,,20593.30859375,-5878.5712890625,870.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | fixed_weather
81,Crop planning hierarchical | PPO | fixed_weather | seed=1 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/081_crop_planning_hierarchical_ppo_fixed_weather_seed_1_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/081_crop_planning_hierarchical_ppo_fixed_weather_seed_1_profile_pakistan_baseline/summary/081_crop_planning_ppo_seed1_hTrue.json,artifacts/final_successful_runs/final_113/bundles/081_crop_planning_hierarchical_ppo_fixed_weather_seed_1_profile_pakistan_baseline/wandb/wandb-summary.json,632oybd5,finished,crop_planning,PPO,1,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1971988.25,1971988.25,1828083.6,1763774.0,1758968.0,33333.59375,,2368734.75,-396746.5,23923.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,graceful-microwave-2,2026-03-11T15:50:44.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,98dvficd,True,True,150.0,80.0,60.0,True,1971988.25,1828083.6,PPO | fixed_weather | guarded_rerun
82,Crop planning | PPO | adaptive | random_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/082_crop_planning_ppo_adaptive_random_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/082_crop_planning_ppo_adaptive_random_weather_seed_1/summary/082_crop_planning_ppo_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/082_crop_planning_ppo_adaptive_random_weather_seed_1/wandb/wandb-summary.json,ktm748i0,finished,crop_planning,PPO,1,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,19631.844,18675.361328125,19631.844,17334.602,16689.8671875,2075.055419921875,,20355.875,-1680.513671875,893.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | random_weather
83,Crop planning | PPO | nonadaptive | random_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/083_crop_planning_ppo_nonadaptive_random_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/083_crop_planning_ppo_nonadaptive_random_weather_seed_1/summary/083_crop_planning_ppo_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/083_crop_planning_ppo_nonadaptive_random_weather_seed_1/wandb/wandb-summary.json,fulm3jfg,finished,crop_planning,PPO,1,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,17820.512,14069.8115234375,17820.512,17134.928,15239.876953125,2367.82373046875,,20355.875,-6286.0634765625,872.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | random_weather
84,Crop planning hierarchical | PPO | random_weather | seed=1 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/084_crop_planning_hierarchical_ppo_random_weather_seed_1_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/084_crop_planning_hierarchical_ppo_random_weather_seed_1_profile_pakistan_baseline/summary/084_crop_planning_ppo_seed1_hTrue.json,artifacts/final_successful_runs/final_113/bundles/084_crop_planning_hierarchical_ppo_random_weather_seed_1_profile_pakistan_baseline/wandb/wandb-summary.json,p1fmc4ng,finished,crop_planning,PPO,1,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1674120.25,1674120.25,1661418.9,1749106.8,1733344.75,46277.125,,2344922.25,-670802.0,23865.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,glowing-surf-5,2026-03-11T22:29:45.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,s1d9mzrv,True,True,150.0,80.0,60.0,True,1674120.25,1661418.9,PPO | random_weather | guarded_rerun
85,Crop planning | PPO | adaptive | fixed_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/085_crop_planning_ppo_adaptive_fixed_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/085_crop_planning_ppo_adaptive_fixed_weather_seed_2/summary/085_crop_planning_ppo_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/085_crop_planning_ppo_adaptive_fixed_weather_seed_2/wandb/wandb-summary.json,evahbt11,finished,crop_planning,PPO,2,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,20967.645,22586.693359375,20967.645,16302.058,15791.869140625,884.9583129882812,,20593.30859375,1993.384765625,876.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | fixed_weather
86,Crop planning | PPO | nonadaptive | fixed_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/086_crop_planning_ppo_nonadaptive_fixed_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/086_crop_planning_ppo_nonadaptive_fixed_weather_seed_2/summary/086_crop_planning_ppo_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/086_crop_planning_ppo_nonadaptive_fixed_weather_seed_2/wandb/wandb-summary.json,3i0dicmh,finished,crop_planning,PPO,2,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,22446.459,10715.5185546875,22446.459,16846.25,15766.4609375,1492.5142822265625,,20593.30859375,-9877.7900390625,844.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | fixed_weather
87,Crop planning hierarchical | PPO | fixed_weather | seed=2 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/087_crop_planning_hierarchical_ppo_fixed_weather_seed_2_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/087_crop_planning_hierarchical_ppo_fixed_weather_seed_2_profile_pakistan_baseline/summary/087_crop_planning_ppo_seed2_hTrue.json,artifacts/final_successful_runs/final_113/bundles/087_crop_planning_hierarchical_ppo_fixed_weather_seed_2_profile_pakistan_baseline/wandb/wandb-summary.json,par0rsfm,finished,crop_planning,PPO,2,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1703309.25,1703309.25,1756931.0,1789053.8,1779171.625,49860.265625,,2368734.75,-665425.5,24847.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,dulcet-shape-1,2026-03-11T15:50:44.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,ib7b5p3m,True,True,150.0,80.0,60.0,True,1703309.25,1756931.0,PPO | fixed_weather | guarded_rerun
88,Crop planning | PPO | adaptive | random_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/088_crop_planning_ppo_adaptive_random_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/088_crop_planning_ppo_adaptive_random_weather_seed_2/summary/088_crop_planning_ppo_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/088_crop_planning_ppo_adaptive_random_weather_seed_2/wandb/wandb-summary.json,busvmdmm,finished,crop_planning,PPO,2,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,21491.018,20470.8046875,21491.018,16263.589,15923.2529296875,781.6670532226562,,20487.361328125,-16.556640625,877.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | adaptive | random_weather
89,Crop planning | PPO | nonadaptive | random_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/089_crop_planning_ppo_nonadaptive_random_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/089_crop_planning_ppo_nonadaptive_random_weather_seed_2/summary/089_crop_planning_ppo_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/089_crop_planning_ppo_nonadaptive_random_weather_seed_2/wandb/wandb-summary.json,i0zmzydd,finished,crop_planning,PPO,2,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,21744.062,10991.7509765625,21744.062,16485.977,15630.1904296875,1528.2744140625,,20487.361328125,-9495.6103515625,844.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,PPO | nonadaptive | random_weather
90,Crop planning hierarchical | PPO | random_weather | seed=2 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/090_crop_planning_hierarchical_ppo_random_weather_seed_2_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/090_crop_planning_hierarchical_ppo_random_weather_seed_2_profile_pakistan_baseline/summary/090_crop_planning_ppo_seed2_hTrue.json,artifacts/final_successful_runs/final_113/bundles/090_crop_planning_hierarchical_ppo_random_weather_seed_2_profile_pakistan_baseline/wandb/wandb-summary.json,6q86m4ok,finished,crop_planning,PPO,2,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1691107.25,1691107.25,1795795.6,1783074.8,1800262.25,26174.79296875,,2376743.25,-685636.0,24825.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,serene-rain-6,2026-03-11T22:37:16.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,a23ojanf,True,True,150.0,80.0,60.0,True,1691107.25,1795795.6,PPO | random_weather | guarded_rerun
91,Crop planning | A2C | adaptive | fixed_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/091_crop_planning_a2c_adaptive_fixed_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/091_crop_planning_a2c_adaptive_fixed_weather_seed_0/summary/091_crop_planning_a2c_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/091_crop_planning_a2c_adaptive_fixed_weather_seed_0/wandb/wandb-summary.json,k0h6c7g1,finished,crop_planning,A2C,0,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,18263.104,22760.556640625,18263.104,16527.041,16219.7734375,1193.03369140625,,20593.30859375,2167.248046875,874.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | fixed_weather
